Estuary,Year,Month,Day,displacement,count
Lake Illawarra,1852,2,13,-359.38560597715,8
Lake Illawarra,1852,2,14,-345.944925815417,8
Lake Illawarra,1852,2,15,-275.610424571548,8
Lake Illawarra,1852,2,16,-238.572130679371,8
Lake Illawarra,1852,2,17,-298.062476793646,8
Lake Illawarra,1852,2,18,-426.589033186599,8
Lake Illawarra,1852,2,19,-469.507590965772,8
Lake Illawarra,1852,2,20,-444.229921802199,8
Lake Illawarra,1852,2,21,-454.234082671399,8
Lake Illawarra,1852,2,22,-391.459970846292,8
Lake Illawarra,1852,2,23,-311.655901888546,8
Lake Illawarra,1852,2,24,-349.763297881965,8
Lake Illawarra,1852,2,25,-416.126680305376,8
Lake Illawarra,1852,2,26,-363.662190994275,8
Lake Illawarra,1852,2,27,-320.361798648526,8
Lake Illawarra,1852,2,28,-314.02329495498,8
Lake Illawarra,1852,2,29,-462.939976700264,8
Lake Illawarra,1852,3,1,-522.964861802731,8
Lake Illawarra,1852,3,2,-497.610841566314,8
Lake Illawarra,1852,3,3,-368.396978037516,8
Lake Illawarra,1852,3,4,-270.799266427281,8
Lake Illawarra,1852,3,5,-259.72597842161,8
Lake Illawarra,1852,3,6,-286.149159933446,8
Lake Illawarra,1852,3,7,-291.800374243399,8
Lake Illawarra,1852,3,8,-353.505327069016,8
Lake Illawarra,1852,3,9,-383.746851970684,8
Lake Illawarra,1852,3,10,-334.642509940718,8
Lake Illawarra,1852,3,11,-352.436162607297,8
Lake Illawarra,1852,3,12,-358.011011733642,8
Lake Illawarra,1852,3,13,-367.404197422029,8
Lake Illawarra,1852,3,14,-247.278068861274,8
Lake Illawarra,1852,3,15,-157.011646709364,8
Lake Illawarra,1852,3,16,-223.222298623311,8
Lake Illawarra,1852,3,17,-238.648539560832,8
Lake Illawarra,1852,3,18,-241.550523051473,8
Lake Illawarra,1852,3,19,-291.036681440576,8
Lake Illawarra,1852,3,20,-287.294638597946,8
Lake Illawarra,1852,3,21,-329.144043750234,8
Lake Illawarra,1852,3,22,-366.487787907568,8
Lake Illawarra,1852,3,23,-334.107954110644,8
Lake Illawarra,1852,3,24,-346.097655272263,8
Lake Illawarra,1852,3,25,-341.439235688561,8
Lake Illawarra,1852,3,26,-350.832445046619,8
Lake Illawarra,1852,3,27,-369.313386641604,8
Lake Illawarra,1852,3,28,-365.342276924864,8
Lake Illawarra,1852,3,29,-327.082142370881,8
Lake Illawarra,1852,3,30,-364.273129760211,8
Lake Illawarra,1852,3,31,-469.125729998409,8
Lake Illawarra,1852,4,1,-455.379598205962,8
Lake Illawarra,1852,4,2,-399.173071514463,8
Lake Illawarra,1852,4,3,-410.170018461381,8
Lake Illawarra,1852,4,4,-404.977027571283,8
Lake Illawarra,1852,4,5,-388.710752317002,8
Lake Illawarra,1852,4,6,-274.999502192307,8
Lake Illawarra,1852,4,7,-315.474276686209,8
Lake Illawarra,1852,4,8,-328.151285894046,8
Lake Illawarra,1852,4,9,-321.201838882705,8
Lake Illawarra,1852,4,10,-309.288508822112,8
Lake Illawarra,1852,4,11,-287.829226291037,8
Lake Illawarra,1852,4,12,-225.436938108044,8
Lake Illawarra,1852,4,13,-247.201703222479,8
Lake Illawarra,1852,4,14,-269.65377547276,8
Lake Illawarra,1852,4,15,-282.33078650134,8
Lake Illawarra,1852,4,16,-243.994247617754,8
Lake Illawarra,1852,4,17,-211.690799487807,8
Lake Illawarra,1852,4,18,-255.525784988879,8
Lake Illawarra,1852,4,19,-207.643319580413,8
Lake Illawarra,1852,4,20,-185.191322208223,8
Lake Illawarra,1852,4,21,-256.289436369779,8
Lake Illawarra,1852,4,22,-239.030378679268,8
Lake Illawarra,1852,4,23,-148.076645323288,8
Lake Illawarra,1852,4,24,-88.3572337431344,8
Lake Illawarra,1852,4,25,-113.10031669297,8
Lake Illawarra,1852,4,26,-152.964168366671,8
Lake Illawarra,1852,4,27,-244.376107674744,8
Lake Illawarra,1852,4,28,-316.619788579285,8
Lake Illawarra,1852,4,29,-244.376103122885,8
Lake Illawarra,1852,4,30,-227.19340515375,8
Lake Illawarra,1852,5,1,-201.457551716315,8
Lake Illawarra,1852,5,2,-137.461558945444,8
Lake Illawarra,1852,5,3,-104.165314965504,8
Lake Illawarra,1852,5,4,-177.783615589743,8
Lake Illawarra,1852,5,5,-176.256265943789,8
Lake Illawarra,1852,5,6,-175.645327177855,8
Lake Illawarra,1852,5,7,-99.0486896430779,8
Lake Illawarra,1852,5,8,-150.138568466221,8
Lake Illawarra,1852,5,9,-190.002424023227,8
Lake Illawarra,1852,5,10,-152.200509930388,8
Lake Illawarra,1852,5,11,-99.8887319824915,8
